Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPUD21082	US	[PS2]The Chronicles of Narnia: The Lion, The Witch, and The Wardrobe 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21082_00/gvwFiydjXTjpjYEXYkIISGsVoVGqdvlkYBlNzegehNzxpaIiyxsryHCXGPVMYPKPWZPsFixXbcrDkZSEuPrzUkyjGjJoggWVejZeo.pkg	158af255bf5395f1d2353be60fbc090e	UP9000-NPUD21082_00-0000000000000000	2022-01-15 21:12:18		3195016224	
NPUD21499	US	[PS2]Corvette Evolution GT 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21499_00/bqnzUwkrjNUvDSEvQloVhMvvLuOdJhYQlDTIzYQCGjJBtVRcgkILvmHxTKZzOmjoCBeQEPGNzrHlEEOklBnTuhHqYQDkDXoCfFBlt.pkg	9ac80cbf711c521aac85f57dc36f7b80	UP9000-NPUD21499_00-0000000000000000	2022-01-16 18:06:50		1740257792	
NPUD21366	US	[PS2]Ultimate Board Game Collection 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21366_00/vLbopepUPsIcTXrjdEEjfSkXQAzByxTYTzUvfIYxuhxXFeBCscKmgpAoOFGSbxvS.pkg	c41be3b23cd755e6565aaaf88840bc35	UP9000-NPUD21366_00-0000000000000000	2022-01-16 18:06:50		575264928	
NPUD21863	US	[PS2]Suzuki TT Superbikes: Real Road Racing Championship 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21863_00/sCrjmxPovfleFqpBzjFpeoVVIjStOixtPQMWsvMRgPvDuurtjYJrBaVBLIvNjQmfOumEBReAHkZPtmEgOCQvDKgbskgcMTWZRdJSO.pkg	eb1537958ccc9f9e138912df80408992	UP9000-NPUD21863_00-0000000000000000	2022-01-16 18:06:50		1447139984	
NPUD21662	US	[PS2]Warriors Orochi 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21662_00/MFcoMJpLvvnbmxTpZPXrKsbUGuqfdFOAJFaNXvzeXdpxYUIJthzqZRsLLLVTWhMLkuSeYRlwlTXQXbYWjxTxMQeZvnRAQRldvXBel.pkg	f234eb3b5af5b20f1d6e826a2ab50273	UP9000-NPUD21662_00-0000000000000000	2022-01-16 18:06:50		2706325568	
NPUD21321	US	[PS2]Alfa Romeo Racing Italiano 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21321_00/FVfeKcHsHmBHMSiddapdUNllqgPOizlSwuMBeXDFADeGemBsZXXdBjympGLWbxmzdbCCoWzpAqlkjDvRArfySGxnjCGKDvRTXftLv.pkg	48e0c2fb9b34b6557e6316ce44259260	UP9000-NPUD21321_00-0000000000000000	2022-01-16 18:06:50		1806221568	
NPUD21626	US	[PS2]Stuntman: Ignition 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21626_00/rVMGIFgInVFodfcGdlBKAFnJkHJvcDeorExBwmDSdwDRAyCorsjfTlLHgbkRuQngjeDbQACiavdvokfjQYZaUQsJsXFPrjgQGGqkb.pkg	f25141ce0fea389eb0075fd1850c3c25	UP9000-NPUD21626_00-0000000000000000	2022-01-16 18:06:50		4727551664	
NPUD20465	US	[PS2]Alter Echo 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD20465_00/UP9000-NPUD20465_00-0000000000000000_bg_2_43c1eceed8e6e545bfd9e002e43b7e9ca2f9090c.pkg	002fe9883ec6862328cf56e8cf063e84	UP9000-NPUD20465_00-0000000000000000	2022-01-16 18:07:17		4722139712	
NPUD21736	US	[PS2]WALL-E 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21736_00/WHFtRebxeLjbvciGGvpfnRsZQeDaJtdkkATqDOTbRZIjiSrJjBvLlPPODOUeKnRq.pkg	3f4cd3454e27afae654efc0b9b579a7f	UP9000-NPUD21736_00-0000000000000000	2022-01-16 18:07:02		3253077840	
NPUD21721	US	[PS2]Nobunaga's Ambition: Rise to Power 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21721_00/bPaJyIEsKatJotWuQLQvizkQCLDZXgpihgxOzIOScAiutDpCakUieLvbSjvptlYh.pkg	e219d379464eb51adba0800a0bcc6ce9	UP9000-NPUD21721_00-0000000000000000	2022-01-16 18:07:02		3064573856	
NPUD20761	US	[PS2]Dynasty Tactics 2 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD20761_00/IGxKaRXbvNnesxGksZwMmQOhBorOrQsQiJswMNCWPiiUQKhOrhnhIlanuMFCqVExtxZdvGgwBDJZdchtiLjHQVyzdDguRxfRqUinC.pkg	b8dbc0cd3977ebe45e97ef1234e5d7bd	UP9000-NPUD20761_00-0000000000000000	2022-01-16 18:07:02		3026597648	
NPUB30108	US	[PS3]Tank Battles	http://zeus.dl.playstation.net/cdn/UP2006/NPUB30108_00/aaH28UU61gqpJWNTETRF2nYDvnxNhQtldqYq6r8DoGKJuwDhYeWQ1pQCluqcndxDTnFlnnt8m7DMCkL8sFEEGnqrOSpyIqQFGauuy.pkg	7031bc4c22eaa18c9e5ded8426abb4a5	UP2006-NPUB30108_00-BATTLETANKSGLMTL	2022-01-20 02:13:12		98389728	
NPUD20646	US	[PS2]Mark Davis Pro Bass Challenge 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD20646_00/qJGmhpkZTDXYvRYjCUImdtBxBioQrmYRHUOtNeaIZiFfkISNyiUnzduJZDbblaRj.pkg	b65bc6954f4395d510b3890a5b1d3ad0	UP9000-NPUD20646_00-0000000000000000	2022-01-17 18:32:07		622179952	
NPUD20871	US	[PS2]Naval Ops: Commander 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD20871_00/mebaRICdthcsdyNwiIYAqniNdVLmDcAFIkIEmyoZJmMpudAWeZkBjypYMQxPHjiG.pkg	e63aafc40fffe3cab80f66b58016f26a	UP9000-NPUD20871_00-0000000000000000	2022-01-17 18:28:22		1727278032	
NPUD21656	US	[PS2]HTKH SBK World Championship 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21656_00/HkxslWjQKQHPDDiDVYsujKyESnMkuZXHXklhXpcavJWxntIHkRbljnapFUzexdQNSMHbJmVdMxoxvPNLPczBkUgFXKjYvYLfIEUUG.pkg	d02b63da1172f80235f607f1bce81ef1	UP9000-NPUD21656_00-0000000000000000	2022-01-17 18:31:32		1292950000	
NPUD21701	US	[PS2]MX vs. ATV Untamed 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21701_00/UP9000-NPUD21701_00-0000000000000000_bg_1_430b69591596772de458959918b94114fd8e14c9.pkg	052a6ba7c2ae384df45eb8917aeec4ce	UP9000-NPUD21701_00-0000000000000000	2022-01-17 18:30:53		4405745968	
NPUD21737	US	[PS2]Riding Star 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21737_00/hZxCRYCsiBXTkYoPqhxqPASOWfALkysBozDreKzEPkkeoiwUXAUpjglhAvEJfRIVnSvBMKVkpWHlHCsgNuqTnyvzKWgWIiigcFaeA.pkg	1c6dce9cd4ed589ef5cb0025269aeded	UP9000-NPUD21737_00-0000000000000000	2022-01-17 18:29:16		1824735904	
NPUD21868	US	[PS2]Nobunaga's Ambition: Iron Triangle 	http://zeus.dl.playstation.net/cdn/UP9000/NPUD21868_00/oFlQFEcsEhjGbkIYnMzkMfpaNiIgtCyOzgftwDYUUTgzaLAPWdpkFyrHvoUgfiyNluEzijdMxxmrjFTAmrpIOpLwawsSrpBECeZwg.pkg	0ef1cd2de6d940927746e9e3ec943e61	UP9000-NPUD21868_00-0000000000000000	2022-01-17 18:29:49		2236935936	
NPUB30701	US	[PS3]The Price is Right Decades	http://zeus.dl.playstation.net/cdn/UP2019/NPUB30701_00/kdFNBarqpaGjjdaesvmPaTUSfXaLlPuLlvvOoxmPmsZMVcrjCVPULXqbWtTROneZObcAODJZoiFmApOsvLyWWiXFjrncGflAnLdPw.pkg	e5faaf5b503556f04032e042b18af5f7	UP2019-NPUB30701_00-TPIRDECADES00001	2022-09-04 03:06:22		2089677728	
NPED00141	EU	[PS2]Shin Megami Tensei: Digital Devil Saga 2 	http://zeus.dl.playstation.net/cdn/EP4015/NPED00141_00/fDcbXcxCmeYfUERsYtwvlNsVuJWtumwFWZLGnLptsiplYGozhliZxhQEIiWztXvE.pkg	8b944a5dd09254c5f0ddfc62efb3b6f6	EP4015-NPED00141_00-GSHINMEGAM000ENG	2022-01-20 02:16:49		4706264864	
NPED00140	EU	[PS2]Shin Megami Tensei: Digital Devil Saga 	http://zeus.dl.playstation.net/cdn/EP4015/NPED00140_00/AGqYIwivjLmUiGORxrYhqvWQNOhXEIPfSajEdWpuTyVDDuYotBlxROXSYDQfpevM.pkg	51595f66b3b19f71ce5de74acbae7bf0	EP4015-NPED00140_00-GSHINMEGAM000ENG	2022-01-20 02:14:57		4568023296	
NPJB00532	JP	[PS3]Ryūga Gotoku Ishin	http://hfs.dl.playstation.net/cdn/JP0177/NPJB00532_00/JP0177-NPJB00532_00-RYUISHINRETAIL00_wTaXS1oJU9Ivwzn2SGjTAvK7R5aDo3fLctxiW7rdM1q2NbjQQustwBZm0LSRQdcI.pkg.xml	180bd2f46f41154b824f5e2e595de522	JP0177-NPJB00532_00-RYUISHINRETAIL00	2022-02-01 22:56:45		21920825888	
NPJB60008	JP	[PS3]GunParade March Strategy Guide	http://zeus.dl.playstation.net/cdn/JP0620/NPJB60008_00/EewrYttfsGegaDHLmeoCrMvgRLfDByTqVOlMJWmOoGJRCEqfzMyFqEEXcfKPyBAXgZLlVLCpjCKDJCiDDDvQauiWwVdoXDMMYpKOC.pkg	a5e92044c39a22627e9b878292806635	JP0620-NPJB60008_00-DENGEKIGPM000101	2022-02-01 23:05:26		626129312	
NPJC00007	JP	[PS2]Space Fishermen 	http://zeus.dl.playstation.net/cdn/JP9000/NPJC00007_00/jogajVIrpqixvAuDvvRvfKBPhyFqmkDqausgrsqDKktAlREbvnEPMHKWxhzKEgRmiHMCipCXRoLquVirMZOkENkzimQzIcsQiKpkz.pkg	290fa6faab34e0f4433f9f85255b3400	JP9000-NPJC00007_00-0000000000000000	2022-02-01 22:47:39		670497696	
NPJD00078	JP	[PS2]NEOGEO BATTLE COLISEUM 	http://zeus.dl.playstation.net/cdn/JP0576/NPJD00078_00/bCirAMYryHktQaXePMJoutUUQLXFkFVifDHDvcijuAkBmKUJFHKmNqhaNNxYzAfJaIHqYdGjyGZLcFJlVmiijHuKgwYEwsqJdEXGs.pkg	1052a38041419b968a8d1a09fe5ff47d	JP0576-NPJD00078_00-0000000000000000	2022-02-01 22:40:04		2145389056	
NPJD00094	JP	[PS2]Garou: Mark of the Wolves 	http://zeus.dl.playstation.net/cdn/JP0576/NPJD00094_00/qQaGVDgpPgkzDKPZWdmgnuPXQPawVTHKtVpIovwaWhpWYrdBmBFiqpgsavmfSCMOFkpNsCtWmCjLLEBBbLxgNyudYEqwFFGppEqzd.pkg	878c479a98391b465467c999295a1b9d	JP0576-NPJD00094_00-0000000000000000	2022-02-01 22:27:58		1518608752	
NPJD00103	JP	[PS2]METAL SLUG COMPLETE 	http://zeus.dl.playstation.net/cdn/JP0576/NPJD00103_00/YQlEypGXavFeVGdzYZhvQsBjemwJpaeSXLmGNPXyEXGCvGSUpqncxSVVVdJhEprYCrfrxfHZZmgayaqRwEVjSvFcmWfFyBHxdpnjn.pkg	3f16c15833f4477bd9b4848e983cff67	JP0576-NPJD00103_00-0000000000000000	2022-02-01 22:40:04		2646925328	
NPJJ00779	JP	[PS1]Phix no Daibouken: Phix in the magnetic world 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00779_00/JP0747-NPJJ00779_00-0000000000000001_bg_1_de94043496a75046d2db693eb750ab590a254288.pkg	78170f669e953a165268a2d170f303ce	JP0747-NPJJ00779_00-0000000000000001	2022-02-02 15:51:10		129349904	
NPJD00113	JP	[PS2]Tantei Jinguuji Saburo: Kind of Blue 	http://zeus.dl.playstation.net/cdn/JP0147/NPJD00113_00/uOndfrpHrpEfTjXPNQItXBXpkJjtZYgkXWakrYEANNDYuoQMDElKtTuPzcoKAaJTDRBtVBxRoGFenbhcVgBYPAEVvOzHAKSGrUJGn.pkg	3ef1f84f49590ba671477846f59a7e96	JP0147-NPJD00113_00-0000000000000000	2022-02-01 22:33:07		4000358512	
NPJD00017	JP	[PS2]Quiz & Variety Sukusuku Inufuku 	http://zeus.dl.playstation.net/cdn/JP0571/NPJD00017_00/kBqiHhQKZGLXsKOBmNEMklTycjvBwVCNymtGSKOpIsYferQIDlYfqlLjumZqIalxDDZsCBloPcHTaqeeKoezKahGzhwXpIXmHjMAT.pkg	d376017ad1016a76ad8f6a388bad9bde	JP0571-NPJD00017_00-0000000000000000	2022-02-01 22:44:01		577671344	
NPJD00099	JP	[PS2]ART OF FIGHTING ANTHOLOGY 	http://zeus.dl.playstation.net/cdn/JP0576/NPJD00099_00/DBlYmpsrEuSwodiZSgfdAkDztUgmJEQEYryvzCxFHeaoElCGMGUahojbHzpuDBlrNbdGWhstjjuuMheLdUaSPpEtOVQwtYpKtxHFM.pkg	c80f531ef6a7a850d84bb1f138f8521c	JP0576-NPJD00099_00-0000000000000000	2022-02-01 22:41:35		1820983600	
NPJD00112	JP	[PS2]Tantei Jinguuji Saburou: Innocent Black 	http://zeus.dl.playstation.net/cdn/JP0147/NPJD00112_00/cZfErawVUfLIuuuxAwPnmiJMcnGhXgjoARgHAjsNCjlMFRTaQnJLPcAaitzCSgBgiLapKYCsxySpAdAoUsxSUBwRrEpxYDTAChRFe.pkg	6e4f53d80baa0e9637d3156b5ae73a0e	JP0147-NPJD00112_00-0000000000000000	2022-02-01 22:41:35		3943917568	
NPJJ00589	JP	[PS1]Strikers 1945 II 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00589_00/SsIyJYRdFYPzAltmcdMwEUPIlPKzbMRHXvPwXchVPOOKdNKIaUzhaVrobDRaVXovhLmebMjwtoZwoOBekteiMIxvanpaioOkacteN.pkg	dab320de580ba7010e362aa01e317034	JP0747-NPJJ00589_00-0000000000000001	2022-02-02 15:51:10		184351264	
NPJD00104	JP	[PS2]FATAL FURY BATTLE ARCHIVES VOL 2 	http://zeus.dl.playstation.net/cdn/JP0576/NPJD00104_00/zWmFcSXZYgPPLVDgVmzHEigCyqnQzqUnkvxhLKnVbFvuKtvIwwGTwzUrfKTcKUKIWavxrQwaQYLPWEYoNmSUpVPxCXiFeQrBvrTfh.pkg	7c99373579f0e5947f001e5f83861bca	JP0576-NPJD00104_00-0000000000000000	2022-02-01 22:44:01		2191958496	
NPJI00006	JP	[PS1]Global Force: Shin Sentou Kokka 	http://zeus.dl.playstation.net/cdn/JP9000/NPJI00006_00/1ikfMWl9UGqobdXLdL0MC2aXb6HBHKq9Oatfc1KdeBUVhH8nctylpyPXQHKNmLQgjJMTadtmERkED53EXA5DsPL3XbwRJjCNiFTaC.pkg	e66c4dba5d563ffd810ce0a538a66d1c	JP9000-NPJI00006_00-0000000000000001	2022-02-02 15:51:10		203958240	
NPJI00069	JP	[PS1]Rapid Racer 	http://zeus.dl.playstation.net/cdn/JP9000/NPJI00069_00/5mAAsEgaNgc3fumwSawW18bgsspCTtXqlqUtgTcGmI6d0bHbU8uPIQ0sp5MEAHrloSCHPuBquULM07Qom7DW8QrSnd6fcGVFxRRLY.pkg	75fedeb0b180fb272ba313dc77ef171f	JP9000-NPJI00069_00-0000000000000001	2022-02-02 15:51:10		150545520	
NPJJ00292	JP	[PS1]1 on 1 	http://zeus.dl.playstation.net/cdn/JP0240/NPJJ00292_00/7r7Iw6cdIvvaf4ueD9AfNxL28SHOMO5SQuPQA6mpPRfDegUNuSKi6bfQC0BOD0rjh4dGeWOsub8h75OnFaI1I6NUXvJqyga3Ktar4.pkg	f03ed3c6935861ca6248c46a0966434b	JP0240-NPJJ00292_00-0000000000000001	2022-02-02 15:51:10		167323008	
NPJJ00438	JP	[PS1]Quiz Master Red (SuperLite 1500 Series) 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00438_00/iDcbmy9h6JC3hcQfpmU8x5ETnE9CH5E8Je7esnn7jtdbgA9qAh2GkqwQorGUeK0F81xKAQdSKMFCKSrlkicjMvB7gRA3bUTF6hQnp.pkg	3c504e3b57edb79e8f75efbbbadb4d9f	JP0571-NPJJ00438_00-0000000000000001	2022-02-02 15:51:10		20826048	
NPJJ00452	JP	[PS1]Quiz Master Blue (SuperLite 1500 Series) 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00452_00/C3PCNVoqSg0UujUmkLyp137c5Mxfk8EQyKodnYHGNDtO8IbtVDsT6HhQ9xUrkhO1517qB1nLxxj3nc7YlSwXVh5OmDGdxCuMJmc8B.pkg	f654aeb501837cc04aa828e5be2f6053	JP0571-NPJJ00452_00-0000000000000001	2022-02-02 15:51:10		19985136	
NPJJ00530	JP	[PS1]Quiz Shuu (SuperLite 3in1 Series) 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00530_00/MfYFnsNcQkwcdGSijDFtDvgPjncAdIWgBVQSSuzafdutbkpHeWigtDKfaIIyEyKoaYLiAmKzHJlizxeVqdAcTqnRGONakeAMLMsaN.pkg	38262b3d52abdb7b7f1a6ba7c46d189d	JP0571-NPJJ00530_00-0000000000000001	2022-02-02 15:51:10		21954912	
NPJJ00205	JP	[PS1]Fish Eyes 	http://zeus.dl.playstation.net/cdn/JP0507/NPJJ00205_00/qSBC3RNfJPTsfcw5uiPQSU6YHeg02x9gqG3RcrRfBWBWQ3MfwGuFqU4J1NAoVntau3uBRjV49ET0fo9XH12AnaPagv1DjSDn5GxtW.pkg	8b36d47dfe22ca6f764b58955e1ee368	JP0507-NPJJ00205_00-0000000000000001	2022-02-02 15:51:10		110640144	
NPJJ00246	JP	[PS1]Fish Eyes II 	http://zeus.dl.playstation.net/cdn/JP0507/NPJJ00246_00/NGWLioQcmXPOJpONTbLvnZlqelZlHnuimtskMmQaQKGqqLiGtLMAzkdAWAiXLpAnVqMtmBqwhoBhnrZHJsELkTGXjTYWaSJMYzSTa.pkg	3a8d0286499033f1e9dfc8941928af49	JP0507-NPJJ00246_00-0000000000000001	2022-02-02 15:51:10		175605712	
NPJJ00676	JP	[PS1]Smash Court 	http://zeus.dl.playstation.net/cdn/JP0700/NPJJ00676_00/YXjXnIHkNmoyushgpuXkbPNaWMZKIbFrflcTEpbwQzplsItODPrOEJgEIHzfEfsxICvMEJgEJFqLtnvPxBbsmBGGVdSVjINadxsmn.pkg	1e27072528edf1b21d6cb98e13527255	JP0700-NPJJ00676_00-0000000000000001	2022-02-02 15:51:16		265690288	
NPJJ00238	JP	[PS1]Bokujou Monogatari Harvest Moon for Girl 	http://zeus.dl.playstation.net/cdn/JP0507/NPJJ00238_00/cEZGiNovnEVBjpzofEmNQwFpJsNSNnQVKhlUNTGRUhETjMgLuxuhqMdQYNFIqofUAOjNwiNpkXflJXuAjALpVaQPIjlnaLDswUZFt.pkg	5615d9ae76656447086e8af3c624dea9	JP0507-NPJJ00238_00-0000000000000001	2022-02-02 15:51:16		100067968	
NPJJ00696	JP	[PS1]Smash Court 2 	http://zeus.dl.playstation.net/cdn/JP0700/NPJJ00696_00/UfEMktTMwmDRnHnbpasaNFthUXNYWiVgyEMJAuKJLcHBGhoGgtPtLfMIJRoZOFwdBLYnRajTNgCskXRRMwUxMFNXlsosldcgtshJu.pkg	cffca641ed86c624e0f2908d1a5e05b8	JP0700-NPJJ00696_00-0000000000000001	2022-02-02 15:51:16		258509168	
NPJJ00706	JP	[PS1]Smash Court 3 	http://zeus.dl.playstation.net/cdn/JP0700/NPJJ00706_00/aeqANFMhnisMoGLSnRiFoPizlddLIJHxuRHFkmRLACoINZJhMtjYHhlSdMVXNiUWUrQgFEJIyrAZqXCufrEbdHjuBmcMKeQTQVQin.pkg	2b17d293f6c48f39e452389aac537fa4	JP0700-NPJJ00706_00-0000000000000001	2022-02-02 15:51:16		213875024	
NPJJ00560	JP	[PS1]Doki Oki 	http://zeus.dl.playstation.net/cdn/JP0700/NPJJ00560_00/cKCNmXPQjUFNWZFnIjXzshEYUMzIUMxJahFJDhydcUODimDLgWWLXJyLREbjiMtmkSalxJOJASLiRygbHejAtlYdzBoiKjhOGxnrp.pkg	73ebc2cf72f31076a212c5eb2b5b3c36	JP0700-NPJJ00560_00-0000000000000001	2022-02-02 15:51:16		239454016	
NPJJ00240	JP	[PS1]Monster Farm Jump 	http://zeus.dl.playstation.net/cdn/JP0325/NPJJ00240_00/gXeYWDGNFobCsHcPSn2qmPly48f0FQRWggPyVjKwar0yT96W5vB6T1USX4NFQH7iedgyOXOW6BFNPbREjP3AtPxJENNH28HUxs74y.pkg	ed81dcfff26285d6e98288f0e9f97c67	JP0325-NPJJ00240_00-0000000000000001	2022-02-02 15:51:16		45914288	
NPED00199	EU	[PS2]Samurai Warriors: Xtreme Legends 	http://zeus.dl.playstation.net/cdn/EP4108/NPED00199_00/nEAGrLMvQcfmgPqmIplXkSOMbqsbitYFBesaZaQEMGPDVZlqnDojjoQSCtjXJdRj.pkg	21f08385fe0b65237f6559bd9e9fd234	EP4108-NPED00199_00-GSAMURAIWA000GER	2022-02-03 18:35:21		4700425264	
NPED00269	EU	[PS2]Shin Megami Tensei: Lucifer's Call 	http://zeus.dl.playstation.net/cdn/EP4015/NPED00269_00/RCAvpcPmQtxHGonHeeAwJhafCBDcqolCgexnPWWlBzBzBfhviCaQKIULfDiyaFVI.pkg	faf989ee562e6492e483001ef8dd8897	EP4015-NPED00269_00-GSHINMEGAM000ENG	2022-02-03 18:35:21		4034471632	
NPED00144	EU	[PS2]Red Faction II 	http://zeus.dl.playstation.net/cdn/EP4389/NPED00144_00/lTzGvSvXOrEUZqlHMgjqEkGfYNvVqKEpkoidMwQaqmsLnVAhUcFPkdodqnWZXNWT.pkg	466af5b69f6bf03166c16cd1fc664d45	EP4389-NPED00144_00-00REDFACTION2ENG	2022-02-03 18:35:21		3986334160	
NPED00298	EU	[PS2]Suikoden IV 	http://zeus.dl.playstation.net/cdn/EP0101/NPED00298_00/wSoSbPSYWcBRsHgSEUnnssyaUjXUgwKaxPEaGhmQccPcydGAWBPAtNxMwaBCryeMbUYIzPJyVMjLrfJRgxVxlNcERIkeaKaIFIeng.pkg	fba3a3df688261f3e3554bc16c2c4ea0	EP0101-NPED00298_00-GSUIKODENI000ENG	2022-02-03 18:35:21		4377604992	
NPED00270	EU	[PS2]Capcom vs. SNK 2: Mark of the Millennium 2001 	http://zeus.dl.playstation.net/cdn/EP0102/NPED00270_00/hkFyUtHXhSaaijETGTLwLoSyqJCukxCGGpPRLroURGQELQPOdwbUdEsgEELplYai.pkg	1462599b3b5a5e4b994dbb25e4d62be8	EP0102-NPED00270_00-GCAPCOMVSS000ENG	2022-02-03 18:35:21		243813680	
NPED00230	EU	[PS2]Midnight Club: Street Racing 	http://zeus.dl.playstation.net/cdn/EP1004/NPED00230_00/HzwqgdEispjibtQeqGvjFknPgKVZOqLuyDInTEZMEhYDbceWihdWrUFlfJLKFPEY.pkg	f7059c1b32a154231f9c6cd65abdca15	EP1004-NPED00230_00-GMIDNIGHTC000ENG	2022-02-03 18:35:21		567773824	
NPED00233	EU	[PS2]Canis Canem Edit 	http://zeus.dl.playstation.net/cdn/EP1004/NPED00233_00/tlCiDjKrnhqNxOmmDLUhGsNeUdmhrwrDjnMBtASNDGNcjocwalRxzBLgOaYXMTIm.pkg	e00811cc1181da341e881475514a1e5f	EP1004-NPED00233_00-GCANISCANE000ENG	2022-02-03 18:35:21		4665480048	
NPED00101	EU	[PS2]Swords of Destiny 	http://zeus.dl.playstation.net/cdn/EP4034/NPED00101_00/JAZIVEjQMzAStHtCBreMnNHtZdaFwBajiASJqPsLQLPFYOqYfILuJJkqpymCxszs.pkg	c1a5c0f167b8e4b1c03981fc8fcb121c	EP4034-NPED00101_00-GSWORDSOFD000ENG	2022-02-03 18:35:21		4591233696	
NPED00128	EU	[PS2]1945 I & II The Arcade Games 	http://zeus.dl.playstation.net/cdn/EP4037/NPED00128_00/fFDhSpjmiyAsPQlmuegkeEndwXUeOiTbeugRmxhWAltpRBNgZHEegRMonKRJxmKw.pkg	b74fc49e8b961d444d8c9775a64fd05a	EP4037-NPED00128_00-G1945IIIXX000ENG	2022-02-03 18:35:47		210517872	
NPED00092	EU	[PS2]Disney/Pixar Toy Story 3 	http://zeus.dl.playstation.net/cdn/EP1006/NPED00092_00/NCujVeuqKuzgSWDiCiDRXUHZttDqjYxQhMIhDKWNwRojmAnczGqXqBYpwtsLpkYm.pkg	8eb14f525ac5625d33f1e6ed810fbd33	EP1006-NPED00092_00-GTOYSTORY3000ENG	2022-02-03 18:35:47		1618992448	
NPED00148	EU	[PS2]Disney Bolt 	http://zeus.dl.playstation.net/cdn/EP1006/NPED00148_00/DJLoFXVstBClIJzcHQNrcFRfldfjRjUHoLCyRVCjoONwZeoLjWBqdNNuhXlizgUh.pkg	3dc7a808726aca3064fd9813b123ccbe	EP1006-NPED00148_00-GBOLTXXXXX000ENG	2022-02-03 18:35:47		4657753120	
NPED00201	EU	[PS2]Warriors Orochi 2 	http://zeus.dl.playstation.net/cdn/EP4108/NPED00201_00/lKDqlHHaXXfZTZHcSubjvjdTBoXGIfqhVLQiYftLYkkcfzhlqRHYbdZkDwRQJjfv.pkg	a2e1f8a4863773469256f31d8548512b	EP4108-NPED00201_00-GWARRIORSO000ENG	2022-02-03 18:35:47		3970852592	
NPED00197	EU	[PS2]Samurai Warriors 2: Empires 	http://zeus.dl.playstation.net/cdn/EP4108/NPED00197_00/JtjvhsdHvSPkvpLfZNwjmhPDsQKNYgiLHsLiAeNbcNtFIdYjyHBCRFdPFdnbGnEN.pkg	5b0c1b0a4b3ea0c77d727eb3e45abaef	EP4108-NPED00197_00-GSAMURAIWA000ENG	2022-02-03 18:35:47		2307478624	
NPED00292	EU	[PS2]Alter Echo 	http://zeus.dl.playstation.net/cdn/EP4389/NPED00292_00/PqvuBIzBDVJlQaufpJliPeudeorEZxohaqIoaxAKxubRUnAoabILHOoAIdzxZqHB.pkg	dd1009a292002dad7ed4c2fae3e77f0a	EP4389-NPED00292_00-GALTERECHO000ENG	2022-02-03 18:35:47		4679142528	
NPED00200	EU	[PS2]Warriors Orochi 	http://zeus.dl.playstation.net/cdn/EP4108/NPED00200_00/PibKMGcQGxAkMTkdbOitCBPZBkYASuALMnuQoSYtGeXIhedoTaKzQoBAYhttyUVE.pkg	605c61f7ca2a6e2b105048ae1ca94ce9	EP4108-NPED00200_00-GWARRIORSO000ENG	2022-02-03 18:35:47		1887951248	
NPED00179	EU	[PS2]Dynasty Warriors 4: Empires 	http://zeus.dl.playstation.net/cdn/EP4108/NPED00179_00/KaInvLmdPLoAxNPzzdkWrYiOtlkVKQOLWYvEwbLxgSxOlnbcuPUExcUhmhqEZvlD.pkg	012be795c4d24a31c6225386b60765fb	EP4108-NPED00179_00-GDYNASTYWA000ENG	2022-02-03 18:35:47		3615294672	
NPED00196	EU	[PS2]Samurai Warriors 2 	http://zeus.dl.playstation.net/cdn/EP4108/NPED00196_00/qBTMstWbHhdLcqHlWMOPRDDzEYGemRMSwVyVAwjVCqpuRcTFzowZErDDyBxkqEEn.pkg	a605a6cf49faf26e6ee3e16976a3ab36	EP4108-NPED00196_00-GSAMURAIWA000ENG	2022-02-03 18:35:47		4492326144	
NPED00178	EU	[PS2]Dynasty Warriors 4 	http://zeus.dl.playstation.net/cdn/EP4108/NPED00178_00/pzwdfzWyXTcthChmsBqlZAxVCtEzAvmYBdGhiCaoPWHDTwmSsrKhBypRXKxJlOBz.pkg	1e13314520f2d6137ae7a13ef42c50a5	EP4108-NPED00178_00-GDYNASTYWA000ENG	2022-02-03 18:35:47		3751753024	
